timestamp,min cpu,max cpu,avg cpu
2017-01-09 17:35:00,768519.7209749884,2495851.6030559945,1353633.9802909964
2017-01-09 17:40:00,769910.7427370015,2523249.2926740195,1374543.7258909864
2017-01-09 17:45:00,777681.1137519784,2522991.1491630003,1371564.7804999824
2017-01-09 17:50:00,776049.9780680026,2491760.5989699853,1360902.2746949994
2017-01-09 17:55:00,762595.8090169919,2408963.833786002,1338640.4773500029
2017-01-09 18:00:00,754872.9925429992,2353701.2486529625,1316273.8139970065
2017-01-09 18:05:00,754788.9676760037,2348638.972674999,1315968.1200319915
2017-01-09 18:10:00,742956.7726149997,2366079.9097739607,1315529.1869000043
2017-01-09 18:15:00,755849.5604599844,2335470.91476296,1311398.4911640158
2017-01-09 18:20:00,756469.5252149922,2320781.498810973,1305911.8804210024
2017-01-09 18:25:00,748767.8766260125,2400586.7967639603,1332580.1879639968
2017-01-09 18:30:00,753624.0788119939,2355801.445397072,1314062.7476540024
2017-01-09 18:35:00,748237.640819003,2320916.37592906,1298052.5262339965
2017-01-09 18:40:00,736064.2033990149,2331874.5466270302,1295404.308124003
2017-01-09 18:45:00,739858.3154619933,2326035.1043370226,1292871.642997002
2017-01-09 18:50:00,741110.2467440099,2311280.8409869988,1286927.9154660008
2017-01-09 18:55:00,749727.4364379905,2355965.4279460157,1311509.812024976
2017-01-09 19:00:00,759193.4222639967,2337920.109666019,1313656.4097480054
2017-01-09 19:05:00,758724.7187049959,2346305.8223550147,1312578.0233209757
2017-01-09 19:10:00,739279.3798640077,2324718.2253999743,1291047.1497899771
2017-01-09 19:15:00,731505.8675910033,2283440.1872329437,1271711.9141189929
2017-01-09 19:20:00,729376.9480599964,2253485.097497989,1260143.3122859886
2017-01-09 19:25:00,721433.5803760139,2325671.133623985,1278527.9401849885
2017-01-09 19:30:00,719370.6205419991,2265719.4424220207,1258721.8663389743
2017-01-09 19:35:00,720363.1872510021,2269690.830460986,1262503.652645
2017-01-09 19:40:00,720029.4120820257,2276904.4891190133,1261877.2710939934
2017-01-09 19:45:00,722916.6988999876,2258583.59270599,1253538.5361509838
2017-01-09 19:50:00,713357.6304679919,2227933.5606550258,1231716.9721250052
2017-01-09 19:55:00,711807.1981180072,2270953.030434026,1245612.959693001
2017-01-09 20:00:00,712454.6003519923,2240349.8854920007,1232076.6619030172
2017-01-09 20:05:00,710920.6336149897,2248181.5093669714,1240569.3568760115
2017-01-09 20:10:00,715345.6670089904,2256114.2452599984,1241507.9458050132
2017-01-09 20:15:00,713406.5280190073,2231760.286628991,1230839.2196719905
2017-01-09 20:20:00,711626.6896120043,2221100.6472580167,1224003.236908991
2017-01-09 20:25:00,705444.429733993,2290171.505167961,1245322.4672769704
2017-01-09 20:30:00,711724.8297759956,2231381.528145994,1229115.7632500085
2017-01-09 20:35:00,702499.9918570135,2229253.2874379857,1220479.9196990093
2017-01-09 20:40:00,710622.2592239956,2250017.5291439933,1237079.3990640077
2017-01-09 20:45:00,731735.6954050005,2248568.703898986,1249633.7844869972
2017-01-09 20:50:00,724218.0851400039,2309129.13939,1247634.956581011
2017-01-09 20:55:00,712415.471464993,2280699.797619968,1243871.7834100036
2017-01-09 21:00:00,711840.4983230093,2254249.735214997,1228555.3504249915
2017-01-09 21:05:00,710884.7030460059,2269058.6549000023,1233280.5039210105
2017-01-09 21:10:00,698938.4996460057,2252984.604871983,1222942.5199809854
2017-01-09 21:15:00,704019.3046689953,2239613.9523620186,1217636.144916985
2017-01-09 21:20:00,713330.1761360059,2258757.493471033,1228777.4283549995
2017-01-09 21:25:00,717646.687219005,2341403.2802019874,1258271.4772210112
2017-01-09 21:30:00,711989.2387369869,2344293.5878400113,1248188.7892920168
2017-01-09 21:35:00,713298.2350060188,2321200.6701529897,1233777.087034001
2017-01-09 21:40:00,703737.7966429903,2346323.4064820274,1242868.6418790065
2017-01-09 21:45:00,719463.0265239952,2334720.9191130176,1252265.2250899759
2017-01-09 21:50:00,734461.4028700041,2313846.677153974,1256927.8891629858
2017-01-09 21:55:00,725352.8650300063,2314937.2722149827,1253489.754220997
2017-01-09 22:00:00,708611.8646320091,2291372.2554600155,1226164.3382899729
2017-01-09 22:05:00,718905.0624370141,2287867.0668409755,1226320.6452119856
2017-01-09 22:10:00,699992.5243869991,2293083.3595810225,1215537.6073619928
2017-01-09 22:15:00,680236.9150249865,2273130.5937869945,1191259.1381719923
2017-01-09 22:20:00,684289.427560011,2260156.209271047,1184072.1965259954
2017-01-09 22:25:00,686632.4438390078,2349663.2903149845,1215235.5075170023
2017-01-09 22:30:00,686879.7946799998,2231961.129870969,1185404.7601229856
2017-01-09 22:35:00,691186.9214739854,2203204.215572996,1180647.7978610073
2017-01-09 22:40:00,688694.9359009982,2220921.3262599614,1184945.359389002
2017-01-09 22:45:00,684905.8632159911,2189210.139830039,1174499.2539299962
2017-01-09 22:50:00,699557.5554089961,2189859.843683012,1180346.29416402
2017-01-09 22:55:00,706451.0474539987,2250645.0342990225,1205866.8136710036
2017-01-09 23:00:00,695013.369531002,2198648.021041018,1178552.2441890095
2017-01-09 23:05:00,683858.4559349897,2187761.4901250103,1166174.378839004
2017-01-09 23:10:00,683122.3707819958,2209162.110157009,1169924.107586005
2017-01-09 23:15:00,677579.3859470056,2196269.894260014,1164710.9348980046
2017-01-09 23:20:00,675467.501137991,2172772.820191014,1153291.3089480042
2017-01-09 23:25:00,685032.2306330064,2221349.595581017,1179146.6761020126
2017-01-09 23:30:00,694195.21755601,2161270.860084962,1169844.8941580122
2017-01-09 23:35:00,681407.2774799976,2142649.9427009905,1149836.9416119996
2017-01-09 23:40:00,675815.8195780013,2150976.5385539997,1147327.4260670077
2017-01-09 23:45:00,673828.3413330159,2126780.3001249917,1136806.283184
2017-01-09 23:50:00,674507.3843030115,2136912.85285502,1138399.9782280086
2017-01-09 23:55:00,679289.0913499958,2177746.8570260284,1160229.385819011
2017-01-10 00:00:00,679905.4848660093,2145606.566991033,1145492.6320559857
2017-01-10 00:05:00,677108.1750870004,2142211.5833710143,1139619.2641620073
2017-01-10 00:10:00,665026.7356879937,2147331.8208290217,1129721.3480039856
2017-01-10 00:15:00,660064.8823429975,2136805.2486990043,1123882.5733059982
2017-01-10 00:20:00,651105.9538170104,2108271.7449770113,1099929.1171210029
2017-01-10 00:25:00,655087.1975450024,2187343.372219017,1131781.8878269957
2017-01-10 00:30:00,659412.2990500135,2145010.716054025,1120963.8112900069
2017-01-10 00:35:00,650593.6186449927,2138504.582497,1107870.21201002
2017-01-10 00:40:00,651258.8150940024,2133720.790458984,1110934.3640530002
2017-01-10 00:45:00,651374.8578469858,2132374.6815970186,1111621.5920109956
2017-01-10 00:50:00,650227.0422269994,2095671.8111879902,1096235.4891279808
2017-01-10 00:55:00,651507.1183489973,2134552.70941801,1115469.5474859886
2017-01-10 01:00:00,653194.5727330043,2100945.7189030275,1101968.677643
2017-01-10 01:05:00,652085.6250490003,2102243.848734996,1098622.9530749836
2017-01-10 01:10:00,643713.0064630111,2122766.4324570084,1097567.7463889976
2017-01-10 01:15:00,648400.4114519975,2088187.9317520296,1093062.4792890046
2017-01-10 01:20:00,646089.1353349894,2090427.038293022,1091456.860972008
2017-01-10 01:25:00,664155.4146120001,2164066.937782999,1130714.4133589882
2017-01-10 01:30:00,673200.7439190039,2138370.377045996,1137633.8590599871
2017-01-10 01:35:00,671406.6346100101,2110008.040363996,1121818.508446993
2017-01-10 01:40:00,661360.660703991,2100311.7824740284,1115393.6991069992
2017-01-10 01:45:00,653667.6439589972,2074221.8865849809,1096348.9748459805
2017-01-10 01:50:00,647875.7752359922,2058898.4148600185,1085019.4139280054
2017-01-10 01:55:00,652091.3532400131,2082450.0574110136,1096437.9354260035
2017-01-10 02:00:00,644393.5842860028,2070787.0276419928,1086796.954605007
2017-01-10 02:05:00,648223.9972350084,2093842.9687869872,1096355.3593899957
2017-01-10 02:10:00,642150.0571110056,2102633.610656972,1097598.7136759998
2017-01-10 02:15:00,644220.6757179918,2075744.271468041,1087837.3481880117
2017-01-10 02:20:00,638315.6436419971,2053836.4117869972,1072017.2496899974
2017-01-10 02:25:00,644280.849533001,2124917.911518034,1105495.217010015
2017-01-10 02:30:00,656384.5894239837,2072092.9931469841,1099628.731112987
2017-01-10 02:35:00,651208.2468519979,2056522.372464984,1085979.378448009
2017-01-10 02:40:00,646519.7273209929,2064469.3359379848,1086400.6814079874
2017-01-10 02:45:00,649262.3253889956,2055185.3325030387,1083767.288887993
2017-01-10 02:50:00,645447.8446360053,2030521.2184789958,1072369.1880939691
2017-01-10 02:55:00,648906.792272005,2067175.2695129702,1088765.7170660056
2017-01-10 03:00:00,648532.0012810085,2084599.9578309576,1092570.9879269942
2017-01-10 03:05:00,645301.6066130024,2070153.8918250082,1086925.0365030048
2017-01-10 03:10:00,658945.7896339891,2093984.654190996,1106175.845758994
2017-01-10 03:15:00,665243.3445190061,2052384.2969020063,1099739.5178469934
2017-01-10 03:20:00,662325.3622870168,2027187.7161710344,1085747.3008609822
2017-01-10 03:25:00,649055.1695580115,2079913.8883469948,1098601.6150549932
2017-01-10 03:30:00,649721.5405700164,2015029.180092976,1075054.6725069992
2017-01-10 03:35:00,647578.1802640102,2008908.7761209963,1075415.5040049988
2017-01-10 03:40:00,648827.4966060063,2011495.695348004,1077474.6932629857
2017-01-10 03:45:00,647450.1696559903,1999858.9193410082,1068254.6191679956
2017-01-10 03:50:00,645807.5538369957,2009033.0915630108,1067682.0060509802
2017-01-10 03:55:00,646737.5645919985,2048389.620616009,1082406.0199930032
2017-01-10 04:00:00,644430.672470012,2026329.574539999,1071500.167307008
2017-01-10 04:05:00,646877.3530260043,2044228.538228032,1076237.3203749978
2017-01-10 04:10:00,648295.1760509976,2056202.957514981,1085282.6427750057
2017-01-10 04:15:00,656924.6874109948,2065023.0667999897,1103218.9135370122
2017-01-10 04:20:00,653908.513510006,2052787.025956968,1099530.9974170213
2017-01-10 04:25:00,660815.6489549996,2131109.1903839936,1123441.6564880023
2017-01-10 04:30:00,672537.2671229874,2079431.445811977,1113891.8033729764
2017-01-10 04:35:00,665157.5064599997,2053239.430609996,1100104.9597620158
2017-01-10 04:40:00,661257.6489199953,2057913.4371800215,1100607.3167699976
2017-01-10 04:45:00,664683.0702690043,2052142.2167849904,1099433.5686209854
2017-01-10 04:50:00,665190.2040289999,2040356.078077981,1098725.9155080023
2017-01-10 04:55:00,667021.1384260098,2080775.6019299785,1110323.3749009871
2017-01-10 05:00:00,668278.7334100015,2076167.153341986,1107965.8420649986
2017-01-10 05:05:00,661781.6919190105,2079734.7205480144,1102390.4742150144
2017-01-10 05:10:00,658988.3133990022,2087179.940400009,1106261.5360950048
2017-01-10 05:15:00,667679.9887290023,2081974.532295013,1110442.7254220045
2017-01-10 05:20:00,682607.1456690023,2071049.3023489963,1121337.812833006
2017-01-10 05:25:00,700086.0800560012,2164534.4963650084,1175181.357644984
2017-01-10 05:30:00,693701.0917110122,2109406.019175998,1147574.351796995
2017-01-10 05:35:00,677877.7941070151,2071595.8964559904,1124702.215958983
2017-01-10 05:40:00,675252.2195079968,2083512.6089739944,1125026.7682730171
2017-01-10 05:45:00,678400.8830640003,2078355.1048299868,1122688.934313988
2017-01-10 05:50:00,680737.515041993,2092432.7641190118,1120469.9515550022
2017-01-10 05:55:00,685370.4767529868,2093902.293963956,1130920.624737003
2017-01-10 06:00:00,680548.3811779936,2080296.5706460318,1120697.9052060172
2017-01-10 06:05:00,677292.1735679983,2059908.7461630108,1108318.8539890137
2017-01-10 06:10:00,680322.2489050021,2080920.3146579848,1120349.1249269887
2017-01-10 06:15:00,683736.056229008,2085670.040106,1127794.0804280029
2017-01-10 06:20:00,682381.8797950073,2069617.729439988,1122220.219533004
2017-01-10 06:25:00,698080.9754900085,2190777.171459992,1178639.286179973
2017-01-10 06:30:00,710567.3036020044,2126233.6731669684,1171958.4753479988
2017-01-10 06:35:00,692258.655648984,2093107.9698579803,1141661.7183530107
2017-01-10 06:40:00,703892.9111829974,2095122.2511630303,1149603.4229729883
2017-01-10 06:45:00,702889.1937709936,2090717.4444609832,1144393.9666019909
2017-01-10 06:50:00,693593.9550959953,2076818.040751984,1134990.9748209892
2017-01-10 06:55:00,696325.6231339931,2125933.612286976,1151024.99560301
2017-01-10 07:00:00,692763.8058120045,2113104.053231983,1143703.1751330057
2017-01-10 07:05:00,690965.2787350053,2113263.761458009,1144447.4834910138
2017-01-10 07:10:00,694724.6872239955,2119384.571729991,1148283.798517988
2017-01-10 07:15:00,697470.746065004,2096631.2154980283,1138793.0903769988
2017-01-10 07:20:00,689700.7367229979,2080119.0136460185,1129172.0197250014
2017-01-10 07:25:00,693688.5249979935,2159931.153996984,1165471.3051459985
2017-01-10 07:30:00,710005.0356689937,2121470.4836950013,1165634.336367973
2017-01-10 07:35:00,710183.0153380032,2133968.753416025,1165978.8914360038
2017-01-10 07:40:00,716614.3353250031,2628750.533897047,1295811.167748998
2017-01-10 07:45:00,710323.839065005,3273199.3449870236,1448361.4002530142
2017-01-10 07:50:00,694289.657585996,2781290.9279169217,1313098.3373040124
2017-01-10 07:55:00,696738.4590620046,2152603.1593279717,1158012.9530149952
2017-01-10 08:00:00,698096.7142820032,2138147.5459339824,1154244.2794670018
2017-01-10 08:05:00,694326.8814339996,2122406.39154796,1146085.472984998
2017-01-10 08:10:00,690284.0398139898,2117755.0893859514,1146489.6937420063
2017-01-10 08:15:00,695542.0549400065,2109984.710033013,1145565.2214330034
2017-01-10 08:20:00,690001.727932001,2099398.8143199673,1137634.9609199855
2017-01-10 08:25:00,701988.1039780036,2200564.4152729767,1186521.6527029905
2017-01-10 08:30:00,700457.9599629977,2148957.9874380142,1167035.7399669914
2017-01-10 08:35:00,704415.5365599919,2154741.538916991,1171872.2465030148
2017-01-10 08:40:00,698490.6158229954,2164991.525233006,1177448.150713007
2017-01-10 08:45:00,699920.3120449971,2147896.768139006,1164398.7655950112
2017-01-10 08:50:00,691449.7196089992,2120100.3072180026,1143721.7431190012
2017-01-10 08:55:00,697095.2662870054,2163198.394726986,1160351.0302769945
2017-01-10 09:00:00,692606.7336100072,2124074.015178001,1147744.4925650072
2017-01-10 09:05:00,692952.6442739927,2115867.452584,1152532.0662729805
2017-01-10 09:10:00,696476.9646590042,2144726.3923109933,1162081.2323789909
2017-01-10 09:15:00,695597.2928370028,2126480.2726350226,1156617.4280630113
2017-01-10 09:20:00,692896.7213270154,2111812.761129016,1149942.1606109894
2017-01-10 09:25:00,696337.3692300052,2170347.8743590317,1173567.0610429852
2017-01-10 09:30:00,696861.5895799949,2137102.6232169857,1156441.3661669816
2017-01-10 09:35:00,689484.9298020042,2136225.013273025,1152883.0598290008
2017-01-10 09:40:00,714007.7038390057,2158192.0132139814,1187778.1720690215
2017-01-10 09:45:00,722223.1079460081,2145549.5805219747,1191302.093522993
2017-01-10 09:50:00,704993.8531900011,2165858.609928997,1171226.584657994
2017-01-10 09:55:00,694694.5984939983,2156295.8446529983,1164827.1442590104
2017-01-10 10:00:00,692855.8484169996,2144615.8109449493,1154698.6592880047
2017-01-10 10:05:00,689164.5843400034,2152543.821832989,1154135.9345049998
2017-01-10 10:10:00,688551.7850930097,2147055.4084959724,1158781.6153069907
2017-01-10 10:15:00,690016.9667549906,2123503.034258024,1153824.2556429796
2017-01-10 10:20:00,685660.4727999981,2133320.537214986,1151611.9918899992
2017-01-10 10:25:00,687674.9601379993,2217097.943333984,1185067.0214210148
2017-01-10 10:30:00,702893.5151530065,2155106.2535749427,1173912.8961720136
2017-01-10 10:35:00,700253.8191509942,2158665.3779049767,1166897.4458090016
2017-01-10 10:40:00,698273.3013269894,2169940.2601579838,1182083.8409800064
2017-01-10 10:45:00,705285.1240810051,2154766.2335560187,1176031.2007410028
2017-01-10 10:50:00,698960.7663009978,2157351.4311140217,1163027.6712860074
2017-01-10 10:55:00,698063.9107999996,2165135.9886980425,1172008.6964390036
2017-01-10 11:00:00,700427.3972160104,2144599.148241993,1166770.6525030062
2017-01-10 11:05:00,696264.1600099935,2161973.7569409925,1170160.5345610008
2017-01-10 11:10:00,708178.4987600122,2204005.7928279946,1199004.9670820064
2017-01-10 11:15:00,705467.2933090045,2162762.1230760054,1184948.8119659992
2017-01-10 11:20:00,705403.7291769995,2144953.3952570055,1171905.4357320073
2017-01-10 11:25:00,702818.7210580042,2212617.045730991,1195172.2927519863
2017-01-10 11:30:00,707378.2803969869,2189275.586526995,1190427.8968520109
2017-01-10 11:35:00,715543.3239790145,2169192.8448020183,1192287.6900750129
2017-01-10 11:40:00,707401.3280239955,2182625.6702719317,1195934.1490599955
2017-01-10 11:45:00,719188.8502820088,2221631.556016981,1210465.414214987
2017-01-10 11:50:00,735198.0325839998,2214704.105028982,1218678.6081909894
2017-01-10 11:55:00,718692.5638769881,2260260.8052249723,1228558.356847996
2017-01-10 12:00:00,733331.1843859877,2224029.7769080107,1226067.6103499716
2017-01-10 12:05:00,735145.1462909855,2218066.800762985,1226602.6962480198
2017-01-10 12:10:00,713544.8909930072,2221208.060161997,1212588.251804024
2017-01-10 12:15:00,723942.7386579984,2191363.276298008,1207974.4107379885
2017-01-10 12:20:00,718993.6692439992,2197761.061297984,1204516.022343982
2017-01-10 12:25:00,721533.739794002,2289180.759846046,1242408.3611220077
2017-01-10 12:30:00,721841.0620529875,2207622.991345976,1218213.6935519895
2017-01-10 12:35:00,711769.4948710008,2200206.4724509595,1210119.837420012
2017-01-10 12:40:00,708902.2725520001,2209113.0400379687,1211186.6311569845
2017-01-10 12:45:00,710638.7229359981,2186028.6361199925,1199069.4114129955
2017-01-10 12:50:00,715777.4604099984,2212808.2487120028,1204876.3851499823
2017-01-10 12:55:00,711449.4216310006,2249195.3515730044,1219248.8652360134
2017-01-10 13:00:00,715728.1461819777,2258360.721994068,1223763.1656190052
2017-01-10 13:05:00,719487.1862520195,2267791.484992999,1230632.5347850022
2017-01-10 13:10:00,710773.6617550001,2263116.858423946,1223810.7396360023
2017-01-10 13:15:00,713089.2115940127,2213225.203914004,1208863.640099997
2017-01-10 13:20:00,712131.3651760045,2205550.0005230047,1204559.7989470202
2017-01-10 13:25:00,712761.4932720035,2282800.224092,1234124.8801190152
2017-01-10 13:30:00,718904.5998520014,2248552.3375720056,1230838.1106290072
2017-01-10 13:35:00,725557.5235789927,2228626.3415429727,1224527.1539139932
2017-01-10 13:40:00,722225.6467100065,2240196.841248955,1232680.9886870163
2017-01-10 13:45:00,722463.62649602,2240683.546039049,1228484.703057003
2017-01-10 13:50:00,720723.9953380113,2240402.965127009,1222127.9693020035
2017-01-10 13:55:00,721257.519423001,2287595.3086219933,1246636.2179480116
2017-01-10 14:00:00,732568.3386340094,2288282.8497879696,1254783.1962849898
2017-01-10 14:05:00,725120.5551809889,2304148.122792996,1257663.3026309952
2017-01-10 14:10:00,726809.8989059988,2323026.8871779675,1260719.1502640059
2017-01-10 14:15:00,732262.3472220041,2336704.373511026,1269211.142131978
2017-01-10 14:20:00,743525.4194320019,2306012.5979009774,1267113.1120740045
2017-01-10 14:25:00,734147.4320719908,2453219.483001984,1313192.3380669928
2017-01-10 14:30:00,753833.8663230109,2318193.819487021,1288317.993036007
2017-01-10 14:35:00,740983.3407679956,2316735.2744470458,1274338.9316500062
2017-01-10 14:40:00,732946.3911349998,2329362.6727670007,1273877.6325829844
2017-01-10 14:45:00,737043.119806018,2331402.4284650018,1283771.2533749891
2017-01-10 14:50:00,744353.9983470017,2323718.103701013,1281670.2489649924
2017-01-10 14:55:00,739556.1711370023,2349939.7667000187,1290263.0429450022
2017-01-10 15:00:00,738017.1623640179,2353760.5292200027,1291827.064959006
2017-01-10 15:05:00,747466.1291320091,2349411.0716350083,1300687.7384090072
2017-01-10 15:10:00,731664.9000459913,2364964.20634296,1293198.6503090023
2017-01-10 15:15:00,737997.9101210065,2341486.314155971,1285400.6549960026
2017-01-10 15:20:00,731325.8100540017,2304823.543096933,1265307.5804269868
2017-01-10 15:25:00,724959.0030290058,2401865.9822060014,1298067.6847849789
2017-01-10 15:30:00,745217.8588190023,2354927.714042964,1304277.031251983
2017-01-10 15:35:00,744921.7114769978,2363886.231513009,1302449.894992997
2017-01-10 15:40:00,738745.9971910056,2366933.0734699955,1300674.3603229744
2017-01-10 15:45:00,740351.3323070008,2360182.85105002,1299469.9779569977
2017-01-10 15:50:00,751909.9057129712,2358822.4800239946,1306735.2604440001
2017-01-10 15:55:00,745471.3190899936,2393304.534559977,1313363.7735070083
2017-01-10 16:00:00,752249.1790069976,2395200.447581954,1315424.1092169986
2017-01-10 16:05:00,756218.4866550097,2409814.7487549586,1320892.650361993
2017-01-10 16:10:00,763828.640096995,2452046.516069997,1349193.2856350031
2017-01-10 16:15:00,787332.428486009,2455913.105883996,1370568.668907002
2017-01-10 16:20:00,778305.0301840042,2422347.486460017,1351474.404339995
2017-01-10 16:25:00,770670.5355630001,2523436.246764007,1379487.400345998
2017-01-10 16:30:00,774970.6907949891,2450870.1280199857,1360863.1770200012
2017-01-10 16:35:00,773033.0644189984,2440679.5360430093,1346333.7288060072
2017-01-10 16:40:00,765012.0362329868,2435625.308459028,1344156.040957993
2017-01-10 16:45:00,768481.5655509812,2423863.120067985,1341349.868647002
2017-01-10 16:50:00,769620.7509180041,2388674.116848,1330078.9397650007
2017-01-10 16:55:00,760508.837012007,2456296.2250669803,1353444.54622299
2017-01-10 17:00:00,782342.4258749926,2444873.0852820217,1358168.1641489815
2017-01-10 17:05:00,783139.6051770046,2429776.143908989,1356086.2110390014
2017-01-10 17:10:00,770447.9593019906,2433871.9865219872,1351087.5994239948
2017-01-10 17:15:00,767743.7284360031,2410177.358330972,1338196.8122620198
2017-01-10 17:20:00,770765.6593540047,2395580.333391005,1334924.0648219993
2017-01-10 17:25:00,773332.1487999952,2576894.6229909947,1384322.2907030005
2017-01-10 17:30:00,778535.1106159927,2531650.2942880183,1368244.914915
2017-01-10 17:35:00,774972.4089119945,2515244.594822024,1360053.8425029877
2017-01-10 17:40:00,772258.3029289859,2538180.574045979,1373119.1294869762
2017-01-10 17:45:00,784684.092775002,2517978.037250968,1372546.666473033
2017-01-10 17:50:00,780193.366518007,2495456.8652210454,1361240.799560999
2017-01-10 17:55:00,765007.1669789961,2408609.830117999,1338827.62213897
2017-01-10 18:00:00,766565.2442889961,2371065.6606780067,1325727.7526250032
2017-01-10 18:05:00,766881.3981160161,2372813.728809988,1327450.0594610116
2017-01-10 18:10:00,755923.1446860044,2369508.496337008,1321359.4231380073
2017-01-10 18:15:00,753589.0575430008,2377059.4839529875,1323027.0036170029
2017-01-10 18:20:00,771464.2807490152,2378585.888238022,1336070.6191760122
2017-01-10 18:25:00,776608.6752189908,2459661.434259956,1368851.9318629866
2017-01-10 18:30:00,774451.6330550149,2389112.36503803,1341834.2927299908
2017-01-10 18:35:00,759541.881290012,2356766.941239019,1321017.5884840044
2017-01-10 18:40:00,750654.0121739887,2378867.412066004,1324258.6370700193
2017-01-10 18:45:00,757418.6957959958,2391883.7834980125,1332441.871624975
2017-01-10 18:50:00,756007.3559530097,2366916.788593964,1317572.4881529938
2017-01-10 18:55:00,738095.9491950041,2364724.827766984,1304071.9226869834
2017-01-10 19:00:00,743050.3059309969,2351699.888354034,1299557.6591930026
2017-01-10 19:05:00,734413.2650910092,2337095.3740599826,1286832.9452899988
2017-01-10 19:10:00,727551.6844490066,2339686.075953985,1284424.596897
2017-01-10 19:15:00,732365.2729549864,2316156.175681995,1282463.3417629765
2017-01-10 19:20:00,729893.9609060178,2309181.738316035,1278453.6786519976
2017-01-10 19:25:00,734593.3070370062,2396409.0704250745,1313694.705753998
2017-01-10 19:30:00,739035.1774799936,2339339.0694889813,1298879.2837560046
2017-01-10 19:35:00,735631.5214040037,2315011.0425269664,1284905.6145889987
2017-01-10 19:40:00,720336.3329139897,2291046.854151035,1266109.2843839843
2017-01-10 19:45:00,724209.5828249806,2262547.5484270155,1256308.0343959983
2017-01-10 19:50:00,721569.6674129934,2270549.2252899874,1255455.7412059908
2017-01-10 19:55:00,723105.3093310031,2316282.3166889544,1266946.3763109965
2017-01-10 20:00:00,715456.6529389969,2290151.037137022,1251900.0004229862
2017-01-10 20:05:00,711698.0072509877,2288990.2221450023,1248977.9965350388
2017-01-10 20:10:00,706297.1764570151,2283459.6349199726,1241311.0830489858
2017-01-10 20:15:00,710872.4856639922,2255937.18152604,1234170.4389439924
2017-01-10 20:20:00,709992.9685669951,2232373.282996008,1226104.2767430271
2017-01-10 20:25:00,711026.6219040216,2322219.890502987,1260220.9856230074
2017-01-10 20:30:00,729767.8752189898,2250573.886369996,1248362.8303479971
2017-01-10 20:35:00,723733.1321609986,2242409.7208909625,1243500.8705199943
2017-01-10 20:40:00,713368.2119319983,2266219.1867159954,1243147.27700699
2017-01-10 20:45:00,714741.1397050007,2228228.090781981,1230899.221558007
2017-01-10 20:50:00,708912.843422983,2315162.067445008,1235433.7509590068
2017-01-10 20:55:00,714051.8812050137,2280521.0964039727,1240122.6381899794
2017-01-10 21:00:00,722426.8663890017,2269392.2527480097,1242539.6284690043
2017-01-10 21:05:00,726404.6412129924,2271884.7567450367,1238822.2604450157
2017-01-10 21:10:00,705446.6768779865,2257826.937899085,1223111.530445008
2017-01-10 21:15:00,709633.4825109987,2238680.3100850214,1214205.3866929943
2017-01-10 21:20:00,707708.3095220072,2208326.401201019,1205509.8726670109
2017-01-10 21:25:00,709518.5473029944,2279626.9061449887,1235274.4479220272
2017-01-10 21:30:00,713683.307066984,2297280.484313997,1226385.3485269926
2017-01-10 21:35:00,717411.7013100042,2261747.989297964,1227332.9478120154
2017-01-10 21:40:00,713052.9898710109,2294781.6190950214,1233512.8676299984
2017-01-10 21:45:00,704314.0097349944,2227725.7302539786,1204508.6721519986
2017-01-10 21:50:00,698767.2710269954,2207405.8592810333,1188644.125086986
2017-01-10 21:55:00,698325.9219019966,2251084.1421349784,1199871.1907680037
2017-01-10 22:00:00,695770.737155991,2261477.970545983,1200360.1867100126
2017-01-10 22:05:00,696476.7285670072,2228677.059163029,1192454.4765539996
2017-01-10 22:10:00,693596.9136919986,2232239.4345000167,1191919.64964598
2017-01-10 22:15:00,692757.0290769985,2216215.82285299,1184739.0299389877
2017-01-10 22:20:00,691517.0650550054,2189692.511561978,1178116.529602008
2017-01-10 22:25:00,704691.4051009994,2278266.213590024,1219254.482584997
2017-01-10 22:30:00,711050.1606289891,2231418.736147955,1204983.6308790178
2017-01-10 22:35:00,705726.0952770045,2210658.689117003,1195574.093382002
2017-01-10 22:40:00,716177.6117590051,2220306.041918049,1209456.6234270216
2017-01-10 22:45:00,714691.1331039903,2209353.437391996,1203019.5970969843
2017-01-10 22:50:00,714465.7464590081,2217584.7588599804,1192686.4283560016
2017-01-10 22:55:00,713193.5511800019,2234962.4798290255,1203246.9111589943
2017-01-10 23:00:00,697961.5079939936,2219267.2164599816,1188877.2530519878
2017-01-10 23:05:00,688429.3146069928,2223307.95961501,1171467.4371610023
2017-01-10 23:10:00,690077.0018250069,2196275.049362985,1170383.592009018
2017-01-10 23:15:00,682513.5378999888,2161447.612712994,1154870.7698460121
2017-01-10 23:20:00,683847.8276030074,2125313.404421993,1145621.9373020001
2017-01-10 23:25:00,689082.4815919964,2197039.86654001,1175219.4596710266
2017-01-10 23:30:00,688547.1027010034,2115556.70867798,1152455.93989701
2017-01-10 23:35:00,687495.1615510071,2124043.349893995,1147502.8209479728
2017-01-10 23:40:00,683439.5325990046,2130164.636820009,1149375.9678519743
2017-01-10 23:45:00,681434.9934800011,2106136.8485339712,1143648.571103006
2017-01-10 23:50:00,680455.4389520019,2097944.888861989,1136200.5309400107
2017-01-10 23:55:00,692322.2516849975,2143696.315339022,1161052.286480986
2017-01-11 00:00:00,676244.5098539963,2132424.507436946,1141279.1053569906
